"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:0eFwf9BfkQDWPN53BzWA0T","Fateh Aa","spotify:artist:6pU5oz09VUYtnFTd4P1Mxn","Ranjit Bawa","spotify:album:6H6WFrCfXmdbk7RgQmi96A","Fateh Aa","spotify:artist:6pU5oz09VUYtnFTd4P1Mxn","Ranjit Bawa","2020-12-28","https://i.scdn.co/image/ab67616d0000b273f94602b54cdae2f4c007b651","1","1","276717","https://p.scdn.co/mp3-preview/6d5a98b613ac03a87f05b7a346f02a06eb08a9e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","desi pop,punjabi pop","0.62","0.926","4","-2.931","0","0.179","0.528","0","0.165","0.832","155.349","4","","Ranjit Bawa","C 2020 Ranjit Bawa, P 2020 Ranjit Bawa"
"spotify:track:3g52JtRZDf7aFgo18bsxFH","Simran","spotify:artist:1z2hIuK4QmbYIhDNru2J9R, spotify:artist:2Whu8wCAugYHS8dCSzdPI2, spotify:artist:3cdIfS8UZ16auGI0eJC67n","Bhai Harjinder Singh, Bhai Maninder Singh Ji, Bhai Jatinder Pal Singh Ji","spotify:album:5BBjh0FyZ53dCySmK7dDwb","Dubidha Door Karho Vol-31","spotify:artist:1z2hIuK4QmbYIhDNru2J9R, spotify:artist:2Whu8wCAugYHS8dCSzdPI2, spotify:artist:3cdIfS8UZ16auGI0eJC67n","Bhai Harjinder Singh, Bhai Maninder Singh Ji, Bhai Jatinder Pal Singh Ji","2000-02-15","https://i.scdn.co/image/ab67616d0000b2731a95a4ee272f4dddd2cf1763","1","7","290030","https://p.scdn.co/mp3-preview/e85e5fcb8944d7f6d82da1c78d25b79146d97a38?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad,shabad","0.489","0.355","4","-14.397","1","0.0466","0.945","0.413","0.164","0.43","141.405","4","","T-Series","C 2000 Super Cassettes Industries Private Limited, P 2000 Super Cassettes Industries Private Limited"
"spotify:track:4M2Hv7DhrjUVSqqXxIdH5C","Aath Pehar Salahey","spotify:artist:1z2hIuK4QmbYIhDNru2J9R","Bhai Harjinder Singh","spotify:album:68grz4b9LEOM1Q1n5GHvLG","Ohla Vol-77","spotify:artist:1z2hIuK4QmbYIhDNru2J9R","Bhai Harjinder Singh","2005-04-16","https://i.scdn.co/image/ab67616d0000b273b774fb542f61073efa548edd","1","3","362226","https://p.scdn.co/mp3-preview/ac13ced8a2af1e8f29b65d1765b5c2a42e13dec0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.613","0.464","5","-11.593","0","0.0584","0.716","0","0.0885","0.8","73.901","4","","T-Series","C 2005 Super Cassettes Industries Private Limited, P 2005 Super Cassettes Industries Private Limited"
"spotify:track:24FklPdDbQ4EKsunptrIpZ","Darsh Tere Ki Pyas Man Lagi","spotify:artist:2Whu8wCAugYHS8dCSzdPI2","Bhai Maninder Singh Ji","spotify:album:3p0BOzT6rjDH5i8rXM36F1","Amrit Kirtan (All Time Hits)","spotify:artist:2Whu8wCAugYHS8dCSzdPI2","Bhai Maninder Singh Ji","2014","https://i.scdn.co/image/ab67616d0000b273b5002eef4db4900013302ccd","1","3","645720","https://p.scdn.co/mp3-preview/64527662ef91a423d5653ca3c27868f67577008c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.416","0.939","0","-1.13","1","0.0708","0.12","0.00011","0.639","0.876","109.35","4","","Khalsai Virasat","C 2014 The New Digital Media, P 2014 The New Digital Media"
"spotify:track:4KwtG7xdDy6X8vuyKkv0OM","Tera Tera","spotify:artist:67XQGZSc63AMXMINY8H7Fx","Tarsem Jassar","spotify:album:1q0Rt9SL34cGNvHCacNXeJ","Tera Tera","spotify:artist:67XQGZSc63AMXMINY8H7Fx","Tarsem Jassar","2019-11-19","https://i.scdn.co/image/ab67616d0000b27354bb21ec3386e5d6a70b57ad","1","1","198260","https://p.scdn.co/mp3-preview/8ea25384e3d4f4725ba462d2f67ab56afb201d6e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","47","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","desi pop,punjabi pop","0.878","0.866","11","-3.423","1","0.0364","0.242","0","0.113","0.467","115.007","4","","Vehli Janta Records","C 2019 Vehli Janta Records, P 2019 Vehli Janta Records"
"spotify:track:7KdxKY3ANSYHsmzLurnQrh","Sachi Preet","spotify:artist:0QP8cFqXMV8EblJNaGhtyO, spotify:artist:0DyXyd0D6fMUsuD6yONANx","Bhai Joginder Singh Ji Riar Ludhiana Wale, Miss Pooja","spotify:album:3nhqxYA9rBp4NLXOimq9NF","Sachi Preet","spotify:artist:0QP8cFqXMV8EblJNaGhtyO, spotify:artist:0DyXyd0D6fMUsuD6yONANx","Bhai Joginder Singh Ji Riar Ludhiana Wale, Miss Pooja","2005-01-01","https://i.scdn.co/image/ab67616d0000b2735ee43ad58af21c6305a16661","1","1","872000","https://p.scdn.co/mp3-preview/81ab23cebbbc66f0c6d81ac44d0f7feb41a58955?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad,desi pop,punjabi pop","0.588","0.65","1","-6.982","0","0.0326","0.5","0","0.0623","0.745","100.048","4","","Finetouch Music","C 2005 Finetouch Music, P 2005 Finetouch Music"
"spotify:track:79PNzkf6FCWQpoSKiJMopO","Na Kar Chint Chinta Hai Karte","spotify:artist:6Ahi8kP5C0zwH1bYnLf04A","Bhai Davinder Singh Ji Sodhi","spotify:album:5QNkntImdOFs9Hp584EuVV","Chinta Mukt","spotify:artist:6Ahi8kP5C0zwH1bYnLf04A","Bhai Davinder Singh Ji Sodhi","2006-10-05","https://i.scdn.co/image/ab67616d0000b2730368a5167ae96d4c4cfbc807","1","1","1761320","https://p.scdn.co/mp3-preview/82bdadfe2bc7be6439787c2b9a0e076136f9a387?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","","0.772","0.375","5","-11.072","0","0.152","0.649","0","0.108","0.38","123.298","4","","Finetouch Music","C 2006 Finetouch Music, P 2006 Finetouch Music"
"spotify:track:6WtAGriWVTl4zW1rE26NXh","Chinta Chad Achint Raho","spotify:artist:6Ahi8kP5C0zwH1bYnLf04A","Bhai Davinder Singh Ji Sodhi","spotify:album:5QNkntImdOFs9Hp584EuVV","Chinta Mukt","spotify:artist:6Ahi8kP5C0zwH1bYnLf04A","Bhai Davinder Singh Ji Sodhi","2006-10-05","https://i.scdn.co/image/ab67616d0000b2730368a5167ae96d4c4cfbc807","1","2","1587640","https://p.scdn.co/mp3-preview/1999136753ee1fd41a4f49a13a8444bc79dc7dec?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","","0.8","0.449","3","-10.204","1","0.121","0.65","0","0.156","0.63","109.854","4","","Finetouch Music","C 2006 Finetouch Music, P 2006 Finetouch Music"
"spotify:track:0c06N9cMaF1mc127WP8F8q","Nanak Chinta Mat Karho","spotify:artist:6Ahi8kP5C0zwH1bYnLf04A","Bhai Davinder Singh Ji Sodhi","spotify:album:5QNkntImdOFs9Hp584EuVV","Chinta Mukt","spotify:artist:6Ahi8kP5C0zwH1bYnLf04A","Bhai Davinder Singh Ji Sodhi","2006-10-05","https://i.scdn.co/image/ab67616d0000b2730368a5167ae96d4c4cfbc807","1","3","227773","https://p.scdn.co/mp3-preview/edf8446822f1f7c3cb2ad0e12758af9b0448b80d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","","0.771","0.549","5","-10.009","0","0.0378","0.44","0","0.404","0.925","124.04","4","","Finetouch Music","C 2006 Finetouch Music, P 2006 Finetouch Music"
"spotify:track:0IeOqrckBa1cgcZX3FpMNz","Mere Ram Rai","spotify:artist:7J6nJY0VyYFGUi4eABXeM2","Bhai Joginder Singh Ji Riar","spotify:album:7KhNbAT8cmnUgyg1Gik0Ry","Daas Tere Ki Benti","spotify:artist:7J6nJY0VyYFGUi4eABXeM2","Bhai Joginder Singh Ji Riar","2018-01-05","https://i.scdn.co/image/ab67616d0000b2730a921233ae966558147b173f","1","5","634832","https://p.scdn.co/mp3-preview/95d03346a346a32c33f3a4e799c1a7b32d9e629f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.582","0.881","8","-3.67","1","0.0737","0.43","0","0.234","0.858","149.963","4","","Shinestar Intl","C Shinestar Intl, P Shinestar Intl"
"spotify:track:0QHGGg1mhnYzLaTXrs3579","Inhi Ki Kirpa","spotify:artist:0QP8cFqXMV8EblJNaGhtyO","Bhai Joginder Singh Ji Riar Ludhiana Wale","spotify:album:2YGeqAyk7YKpNNoZEcRSMq","Vin Boleya Sab Kish Janda","spotify:artist:0QP8cFqXMV8EblJNaGhtyO","Bhai Joginder Singh Ji Riar Ludhiana Wale","2012","https://i.scdn.co/image/ab67616d0000b2738738a709318c1e18c32b74aa","1","2","535720","https://p.scdn.co/mp3-preview/cfd8e0679abe350829238d16470020fe717d49f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.563","0.856","9","-4.518","0","0.0415","0.655","0","0.144","0.825","139.877","4","","Amritt Saagar","C 2012 Amritt Saagar, P 2012 Balbir Singh Bhatia"
"spotify:track:3MWzHQ6y0QftOL38I1VExV","Ik Til Nahi Visrey","spotify:artist:66b4szDTwR0gpKvxMk3XV6","Bhai Manpreet Singh","spotify:album:7Mbp3AOPewCtMRPfmoq45f","Ik Til Nahi Visrey (Pran Adhara)","spotify:artist:66b4szDTwR0gpKvxMk3XV6","Bhai Manpreet Singh","2004","https://i.scdn.co/image/ab67616d0000b273d46d97ce83345bf91124a284","1","1","1041763","https://p.scdn.co/mp3-preview/8e145eb5889cd2a121021b434ed5d09c83e9a290?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.698","0.532","9","-10.839","1","0.046","0.347","0.0000035","0.096","0.699","107.982","4","","SSG","C 2004 SSG, P 2004 GoBindas"
"spotify:track:0KQXOWQZ6U4PLmboVGORrO","Jap Jeevaan","spotify:artist:66b4szDTwR0gpKvxMk3XV6","Bhai Manpreet Singh","spotify:album:0xNQwbDgaxZpReTu6hcZDV","Jap Jeevaan - Prabh Charan Tumhare","spotify:artist:66b4szDTwR0gpKvxMk3XV6","Bhai Manpreet Singh","2011","https://i.scdn.co/image/ab67616d0000b273004b611ece81dc61e8a1924a","1","1","611134","https://p.scdn.co/mp3-preview/589c39121b8dc97df45c0b1f97cffde9b1a6d190?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.652","0.65","11","-7.285","1","0.0459","0.14","0","0.339","0.83","93.001","4","","SSG","C 2011 SSG, P 2011 GoBindas"
"spotify:track:3aamU3GxfBN8d4muHH9gCT","So Satgur Pyara Mere Naal Hai","spotify:artist:47liKPQqfkjLyPDHumKyEQ","Bhai Lakhwinder Singh Ji","spotify:album:1o4braK3pmXAofWZAuHGGi","So Satgur Pyara Vol-1","spotify:artist:47liKPQqfkjLyPDHumKyEQ","Bhai Lakhwinder Singh Ji","2006-12-01","https://i.scdn.co/image/ab67616d0000b27327a1855c3daa52763f23ef4a","1","1","480986","https://p.scdn.co/mp3-preview/58d3c6762322ce65c60420e56d581c11b3152121?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.538","0.716","1","-9.246","1","0.0694","0.182","0.0082","0.0839","0.883","136.201","4","","T-Series","C 2006 Super Cassettes Industries Private Limited, P 2006 Super Cassettes Industries Private Limited"
"spotify:track:15S7NkinjTFz5mlHdSjw2B","Jithe Jaye Bahe","spotify:artist:2CYBp1A884qAky6NTphQ8m","Bhai Ravinder Singh Ji","spotify:album:1usL4mqAAPoWYyEkmQ3RqE","Aisi Lal Tujh Bin Kaun Kare","spotify:artist:2CYBp1A884qAky6NTphQ8m","Bhai Ravinder Singh Ji","2009-10-01","https://i.scdn.co/image/ab67616d0000b273d9185d21aef24fc752c93cb4","1","2","502426","https://p.scdn.co/mp3-preview/7fc3108cbd3b0632acfbadf5fa0718e258400f1f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.419","0.85","0","-1.606","1","0.0415","0.427","0","0.26","0.897","79.815","4","","Finetouch Music","C 2009 Finetouch Music, P 2009 Finetouch Music"
"spotify:track:4LhOVrPDJbNftOBr5prCPG","Aarti (Aqeedat-E-Sartaaj)","spotify:artist:4rgw8A5vcYinpZLDKHrEdV","Satinder Sartaaj","spotify:album:38mt7FzdLRAAH0WhOg4NoD","Aarti (Aqeedat-E-Sartaaj)","spotify:artist:4rgw8A5vcYinpZLDKHrEdV","Satinder Sartaaj","2019-11-06","https://i.scdn.co/image/ab67616d0000b27387b3d07ada103233eae13fd7","1","1","1066039","https://p.scdn.co/mp3-preview/88dbd71ca48230bd7de43db88381d2c575f50b39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","45","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","desi pop,punjabi pop,sufi","0.586","0.574","1","-5.88","1","0.0467","0.739","0","0.134","0.484","156.055","4","","Saga Music","C 2019 Saga Music, P 2019 Saga Music"
"spotify:track:1K2oe5eUmZZI1JiZWP3jCX","Vin Boleya Sab Kish Janda","spotify:artist:0QP8cFqXMV8EblJNaGhtyO","Bhai Joginder Singh Ji Riar Ludhiana Wale","spotify:album:2YGeqAyk7YKpNNoZEcRSMq","Vin Boleya Sab Kish Janda","spotify:artist:0QP8cFqXMV8EblJNaGhtyO","Bhai Joginder Singh Ji Riar Ludhiana Wale","2012","https://i.scdn.co/image/ab67616d0000b2738738a709318c1e18c32b74aa","1","1","668866","https://p.scdn.co/mp3-preview/7415fa5df5c9cc69ba7bd0c64e2faaf5c1c6b478?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.623","0.802","11","-6.084","1","0.0342","0.491","0","0.106","0.889","125.977","4","","Amritt Saagar","C 2012 Amritt Saagar, P 2012 Balbir Singh Bhatia"
"spotify:track:2lG5zB1hJNrdAPeKa1wQv5","Tum Sarnayi Aaeya","spotify:artist:7J6nJY0VyYFGUi4eABXeM2","Bhai Joginder Singh Ji Riar","spotify:album:1CTpUIzvlrZpuh7VcOvQYV","Gurbani","spotify:artist:7J6nJY0VyYFGUi4eABXeM2","Bhai Joginder Singh Ji Riar","2014-06-29","https://i.scdn.co/image/ab67616d0000b273d1094124b82dcaa9554cb71a","1","10","643735","https://p.scdn.co/mp3-preview/72a2c6e10332e6b4287f49be871c1a8e69060d61?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","shabad","0.533","0.678","9","-10.222","1","0.0525","0.376","0.000384","0.0847","0.827","81.253","4","","SSG","C 2014 GoBindas, P 2014 SSG"
"spotify:track:3adVuK0TLZc26Rcs17E6gt","Ik Onkar Nanak","spotify:artist:41bD1lHtJul2OxbyJmYgMd, spotify:artist:4KEOmBYV9agw22UGhj2vyU, spotify:artist:2wUS2KSJIH6sqi7hmYaoMu, spotify:artist:5Nk5xxiNuhvB1HoGfbFlu2, spotify:artist:4EWD76EQeAcu0I05q25FWG, spotify:artist:0J3qMXOTkJBJ2dxIXjyTns, spotify:artist:7gOZcXPfLtLbFgUyHGV7cZ, spotify:artist:0dIOY7T5d4UDubchf6VG5Z, spotify:artist:7mJ4nj92W37kxFUmTZXpbv, spotify:artist:6wu0KRwDO88PuEEpib4pQh","Bhai Harvinder Singh Ji, Bhai Satvinder Singh Ji, Late Sh.Shaukat Ali Matoi, Sardar Ali, Salamat Ali Matoi, Feroz Khan, Shipra Goyal, Simran-Tripat, Raman Romana, Anu Amanat","spotify:album:5RyPhXQorSvoT92RDH71dG","Ik Onkar Nanak","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2020-11-30","https://i.scdn.co/image/ab67616d0000b2737051d489fa46705690485f00","1","1","310972","https://p.scdn.co/mp3-preview/f6000a0e06e31632ee62f0a0a7d8200f54654d0e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","25","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","classic punjabi pop,punjabi pop,indian lo-fi","0.618","0.562","4","-5.667","1","0.0322","0.676","0","0.315","0.803","141.986","4","","Saga Music","C (C) 2020 Saga Music, P (P) 2020 Saga Music"
"spotify:track:1FH6e2zsgCi66De6dboUo7","Aaveen Baba Nanaka","spotify:artist:4gn7lpmSZArcwh09lfScUd","Ravinder Grewal","spotify:album:0glxcfxDWcTUjC5OWMfgt7","Aaveen Baba Nanaka","spotify:artist:4gn7lpmSZArcwh09lfScUd","Ravinder Grewal","2008-04-10","https://i.scdn.co/image/ab67616d0000b273e56950f9bab42a52daf0cf2f","1","1","305475","https://p.scdn.co/mp3-preview/9b669aec81c0efb63ba96aa9216be4798804fde9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","punjabi pop","0.698","0.604","6","-7.732","1","0.0646","0.707","0","0.0696","0.729","97.025","4","","T-Series","C 2008 Super Cassettes Industries Private Limited, P 2008 Super Cassettes Industries Private Limited"
"spotify:track:7FP10Coxo2oQvsKQcVNTV2","Phulan Wali Palki","spotify:artist:4gn7lpmSZArcwh09lfScUd","Ravinder Grewal","spotify:album:0glxcfxDWcTUjC5OWMfgt7","Aaveen Baba Nanaka","spotify:artist:4gn7lpmSZArcwh09lfScUd","Ravinder Grewal","2008-04-10","https://i.scdn.co/image/ab67616d0000b273e56950f9bab42a52daf0cf2f","1","2","311384","https://p.scdn.co/mp3-preview/9b23a38f012aef7795dfe06707a8f642e0e545be?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","punjabi pop","0.399","0.636","11","-8.908","1","0.143","0.8","0","0.182","0.712","75.861","1","","T-Series","C 2008 Super Cassettes Industries Private Limited, P 2008 Super Cassettes Industries Private Limited"
"spotify:track:4ulUEmaxvYFTPmlMYm6wy2","Pakad Lo Hath Banwari","spotify:artist:5Jn1P6c3pE7VefJUVJNN4O","Upasana Mehta","spotify:album:2pDttOsT4BRJKRH819memV","Pakad Lo Hath Banwari","spotify:artist:5Jn1P6c3pE7VefJUVJNN4O","Upasana Mehta","2020-08-06","https://i.scdn.co/image/ab67616d0000b273682a75b9d5eadaf9aab6dca0","1","1","445411","https://p.scdn.co/mp3-preview/4de5008be10c2b93b3838fdc42427c71a0711c3b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","","0.586","0.267","8","-12.608","0","0.0374","0.79","0","0.138","0.513","170.108","4","","Bhakti Sadhna","C 2020 Bhakti Sadhna, P 2020 Bhakti Sadhna"
"spotify:track:1n2tMB1A7hziutVwODEM3i","Naam Hai Tera Taranhara","spotify:artist:5Jn1P6c3pE7VefJUVJNN4O","Upasana Mehta","spotify:album:1rWbQXWBgk6VdlwtROv3PV","Naam Hai Tera Taranhara","spotify:artist:5Jn1P6c3pE7VefJUVJNN4O","Upasana Mehta","2020-10-08","https://i.scdn.co/image/ab67616d0000b273e8cb20c7804cfc15d07a2622","1","1","420202","https://p.scdn.co/mp3-preview/0320d51a4850ed52608feeae2f2b2a62dca01d72?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","","0.466","0.567","9","-5.797","0","0.0306","0.909","0","0.344","0.468","169.715","4","","Bhakti Sadhna","C 2020 Bhakti Sadhna, P 2020 Bhakti Sadhna"
"spotify:track:3dLTVElpfhcmQmh8rGV1xP","Naam Hai Tera Taranhaar (From ""Naam Hai Tera Taranhaar"")","spotify:artist:4hkB2bR5ek6lJChj6aunCn","Anuradha Paudwal","spotify:album:2inGkvDTG6Di5d1AkTdUnT","My Best Collection - Anuradha Paudwal","spotify:artist:4hkB2bR5ek6lJChj6aunCn","Anuradha Paudwal","2016-07-01","https://i.scdn.co/image/ab67616d0000b2731541da4c5f37c6d6a14a2263","1","14","388733","https://p.scdn.co/mp3-preview/a135e1f35b4f61614c96a0196a4cd31b581a4c0a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","24","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","bhajan,classic bollywood,desi pop,filmi,ghazal,modern bollywood","0.631","0.457","4","-9.112","1","0.0336","0.773","0","0.0795","0.886","105.978","4","","Ishtar Music Pvt. Ltd.","C 2016 Venus Music Pvt. Ltd., P 2016 Ishtar Music Pvt. Ltd."
"spotify:track:0wDZspenbXDhrnFbA44jYK","Guru Meri Pooja","spotify:artist:6RYB8R3NsWAb2jCGctBeTP","Anil Hanslas","spotify:album:0x3ucQPZYPUSuakVb2e9IQ","Bhajan Sandhya, Vol. 14","spotify:artist:6RYB8R3NsWAb2jCGctBeTP, spotify:artist:3ncyTPZHxKdVhNjJObRkix","Anil Hanslas, Mridul Krishnan Shastri","2016-08-10","https://i.scdn.co/image/ab67616d0000b273d1ff64c4446d92e8e7620bf4","1","5","1028435","https://p.scdn.co/mp3-preview/f951f4c5f708e3dc2d344338313fc0f9f1ef4c07?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","bhajan","0.571","0.47","8","-8.838","1","0.0422","0.485","0.00000178","0.0759","0.698","122.196","4","","Myuzic Entertainment","C (C) 2016 Myuzic Entertainment"
"spotify:track:79Ry72t6VlDJjUIcBne8KF","Huin Mai Tere","spotify:artist:6RYB8R3NsWAb2jCGctBeTP","Anil Hanslas","spotify:album:0x3ucQPZYPUSuakVb2e9IQ","Bhajan Sandhya, Vol. 14","spotify:artist:6RYB8R3NsWAb2jCGctBeTP, spotify:artist:3ncyTPZHxKdVhNjJObRkix","Anil Hanslas, Mridul Krishnan Shastri","2016-08-10","https://i.scdn.co/image/ab67616d0000b273d1ff64c4446d92e8e7620bf4","1","7","411782","https://p.scdn.co/mp3-preview/51ab7e14f2499f380ed92dd58f617b8b09c8bdc4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","bhajan","0.311","0.717","3","-7.499","0","0.0686","0.831","0","0.131","0.364","78.817","4","","Myuzic Entertainment","C (C) 2016 Myuzic Entertainment"
"spotify:track:3icaHkyWrje8ntEfT5H30h","Raghunandan Raghav Ram Hare","spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu","Hariharan","spotify:album:6fQwuJeBxJwMwlHYPgAPRw","Ram Dhuni","spotify:artist:2NoJ7NuNs9nyj8Thoh1kbu","Hariharan","1994-02-17","https://i.scdn.co/image/ab67616d0000b273e79f055437c71f0ec49a5a33","1","7","357026","https://p.scdn.co/mp3-preview/0ad1884706dd2619f9f774993aa91a45dd88b278?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","filmi,ghazal,tamil pop","0.321","0.723","5","-6.413","1","0.0623","0.853","0","0.31","0.751","86.21","4","","T-Series","C 1994 Super Cassettes Industries Private Limited, P 1994 Super Cassettes Industries Private Limited"
"spotify:track:41L9UyVKl0KYxsz8go5PCy","Agar Nath Dekhoge Avgun Humare","spotify:artist:116Nc5pAl6Vn6CNDsRxpFK","Surjit Ranjan","spotify:album:6HrzmqsURZyw4G7rBvW7Tz","Agar Nath Dekhoge Avgun Humare","spotify:artist:116Nc5pAl6Vn6CNDsRxpFK","Surjit Ranjan","2021-03-10","https://i.scdn.co/image/ab67616d0000b273ee81d91edb4e0920bfdb13ab","1","1","274233","","false","21","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","","0.411","0.797","5","-3.743","0","0.0323","0.456","0.0000012","0.0847","0.665","113.731","4","","Bhakti Dhun","C 2021 Shubham Audio Video, P 2021 Shubham Audio Video"
"spotify:track:3ikCsy8LOJZKuleGHbAkWy","Mil Mere Preetma Jeeo","spotify:artist:7967TUOaS203OMlBrsHS8X","Hans Raj Hans","spotify:album:5IKhEWNtctzvRlz9jK6TlN","Wadda Mera Govind","spotify:artist:7967TUOaS203OMlBrsHS8X","Hans Raj Hans","2000-10-14","https://i.scdn.co/image/ab67616d0000b27324a5a0838a753669941ce761","1","6","406133","https://p.scdn.co/mp3-preview/e668261b4825230ae42e2665e89804f3a94d3337?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","bhangra,sufi","0.454","0.569","10","-9.06","1","0.0311","0.461","0.0000938","0.0849","0.64","78.583","4","","T-Series","C 2000 Super Cassettes Industries Private Limited, P 2000 Super Cassettes Industries Private Limited"
"spotify:track:6PACItKxkJdEIXx1gbS2aB","Shukrana","spotify:artist:4buk1Dwc5ynSnOGVeMJOON","R Nait","spotify:album:2XJD7i0BkoKfGV1Zr0h3ni","Shukrana","spotify:artist:4buk1Dwc5ynSnOGVeMJOON","R Nait","2021-11-20","https://i.scdn.co/image/ab67616d0000b273f9da26ea4430149a6db82376","1","1","270759","https://p.scdn.co/mp3-preview/c2e59004c60d87d37bbce61543be2098920316d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","spotify:user:31x7qx7oop27jv7dwdojtshrcfqu","2021-12-16T16:27:46Z","desi pop,haryanvi pop,punjabi pop","0.565","0.805","7","-4.41","1","0.268","0.364","0","0.282","0.465","73.444","1","","R Nait","C 2021 R Nait, P 2021 R Nait"
